region,trial,m,m_from_filename,uncovered_area,overlap_percentage,ocr_success,filename,filepath
3,4,63,63,37.947495,8.35,True,m_63_trial_4.png,Results/region_3/trial_4/m_63_trial_4.png
3,4,64,64,35.657495,8.17,True,m_64_trial_4.png,Results/region_3/trial_4/m_64_trial_4.png
3,4,65,65,31.04522,8.7,True,m_65_trial_4.png,Results/region_3/trial_4/m_65_trial_4.png
3,4,66,66,27.356599,9.01,True,m_66_trial_4.png,Results/region_3/trial_4/m_66_trial_4.png
3,4,67,67,24.726738,9.62,True,m_67_trial_4.png,Results/region_3/trial_4/m_67_trial_4.png
3,4,68,68,22.61772,9.92,True,m_68_trial_4.png,Results/region_3/trial_4/m_68_trial_4.png
3,4,69,69,19.613827,10.18,True,m_69_trial_4.png,Results/region_3/trial_4/m_69_trial_4.png
3,4,70,70,17.350739,10.86,True,m_70_trial_4.png,Results/region_3/trial_4/m_70_trial_4.png
3,4,71,71,14.015899,11.41,True,m_71_trial_4.png,Results/region_3/trial_4/m_71_trial_4.png
3,4,72,72,12.600593,12.05,True,m_72_trial_4.png,Results/region_3/trial_4/m_72_trial_4.png
3,4,73,73,10.648134,12.15,True,m_73_trial_4.png,Results/region_3/trial_4/m_73_trial_4.png
3,4,74,74,9.15895,12.41,True,m_74_trial_4.png,Results/region_3/trial_4/m_74_trial_4.png
3,4,75,75,7.077872,12.96,True,m_75_trial_4.png,Results/region_3/trial_4/m_75_trial_4.png
3,5,57,57,61.496648,5.16,True,m_57_trial_5.png,Results/region_3/trial_5/m_57_trial_5.png
3,5,58,58,55.605438,5.98,True,m_58_trial_5.png,Results/region_3/trial_5/m_58_trial_5.png
3,5,59,59,52.877162,6.29,True,m_59_trial_5.png,Results/region_3/trial_5/m_59_trial_5.png
3,5,60,60,49.136603,7.37,True,m_60_trial_5.png,Results/region_3/trial_5/m_60_trial_5.png
3,5,61,61,46.241651,7.12,True,m_61_trial_5.png,Results/region_3/trial_5/m_61_trial_5.png
3,5,62,62,43.847946,7.13,True,m_62_trial_5.png,Results/region_3/trial_5/m_62_trial_5.png
3,5,63,63,39.335766,7.74,True,m_63_trial_5.png,Results/region_3/trial_5/m_63_trial_5.png
3,5,64,64,35.074409,8.27,True,m_64_trial_5.png,Results/region_3/trial_5/m_64_trial_5.png
3,5,65,65,32.394315,8.1,True,m_65_trial_5.png,Results/region_3/trial_5/m_65_trial_5.png
3,5,66,66,28.042765,8.35,True,m_66_trial_5.png,Results/region_3/trial_5/m_66_trial_5.png
3,5,67,67,24.022311,8.72,True,m_67_trial_5.png,Results/region_3/trial_5/m_67_trial_5.png
3,5,68,68,20.518265,8.99,True,m_68_trial_5.png,Results/region_3/trial_5/m_68_trial_5.png
3,5,69,69,18.527982,9.45,True,m_69_trial_5.png,Results/region_3/trial_5/m_69_trial_5.png
3,5,70,70,15.778755,9.66,True,m_70_trial_5.png,Results/region_3/trial_5/m_70_trial_5.png
3,5,71,71,13.139159,10.11,True,m_71_trial_5.png,Results/region_3/trial_5/m_71_trial_5.png
3,5,72,72,11.509176,10.79,True,m_72_trial_5.png,Results/region_3/trial_5/m_72_trial_5.png
3,5,73,73,8.978325,11.19,True,m_73_trial_5.png,Results/region_3/trial_5/m_73_trial_5.png
3,5,74,74,7.273088,12.02,True,m_74_trial_5.png,Results/region_3/trial_5/m_74_trial_5.png
3,5,75,75,5.546581,12.69,True,m_75_trial_5.png,Results/region_3/trial_5/m_75_trial_5.png
3,6,57,57,61.438963,5.14,True,m_57_trial_6.png,Results/region_3/trial_6/m_57_trial_6.png
3,6,58,58,58.909062,5.54,True,m_58_trial_6.png,Results/region_3/trial_6/m_58_trial_6.png
3,6,59,59,52.967762,6.4,True,m_59_trial_6.png,Results/region_3/trial_6/m_59_trial_6.png
3,6,60,60,50.160903,6.34,True,m_60_trial_6.png,Results/region_3/trial_6/m_60_trial_6.png
3,6,61,61,44.863245,7.81,True,m_61_trial_6.png,Results/region_3/trial_6/m_61_trial_6.png
3,6,62,62,42.153329,7.76,True,m_62_trial_6.png,Results/region_3/trial_6/m_62_trial_6.png
3,6,63,63,37.278012,8.35,True,m_63_trial_6.png,Results/region_3/trial_6/m_63_trial_6.png
3,6,64,64,34.926083,8.35,True,m_64_trial_6.png,Results/region_3/trial_6/m_64_trial_6.png
3,6,65,65,31.639495,9.06,True,m_65_trial_6.png,Results/region_3/trial_6/m_65_trial_6.png
3,6,66,66,28.723069,8.99,True,m_66_trial_6.png,Results/region_3/trial_6/m_66_trial_6.png
3,6,67,67,24.714154,9.06,True,m_67_trial_6.png,Results/region_3/trial_6/m_67_trial_6.png
3,6,68,68,21.147312,9.27,True,m_68_trial_6.png,Results/region_3/trial_6/m_68_trial_6.png
3,6,69,69,19.221233,10.01,True,m_69_trial_6.png,Results/region_3/trial_6/m_69_trial_6.png
3,6,70,70,16.08163,9.97,True,m_70_trial_6.png,Results/region_3/trial_6/m_70_trial_6.png
3,6,71,71,14.00659,10.49,True,m_71_trial_6.png,Results/region_3/trial_6/m_71_trial_6.png
3,6,72,72,12.425756,11.36,True,m_72_trial_6.png,Results/region_3/trial_6/m_72_trial_6.png
3,6,73,73,10.841422,12.38,True,m_73_trial_6.png,Results/region_3/trial_6/m_73_trial_6.png
3,6,74,74,8.842024,12.68,True,m_74_trial_6.png,Results/region_3/trial_6/m_74_trial_6.png
3,6,75,75,7.022751,13.08,True,m_75_trial_6.png,Results/region_3/trial_6/m_75_trial_6.png
3,7,57,57,61.435389,5.16,True,m_57_trial_7.png,Results/region_3/trial_7/m_57_trial_7.png
3,7,58,58,58.727368,5.55,True,m_58_trial_7.png,Results/region_3/trial_7/m_58_trial_7.png
3,7,59,59,52.897573,6.26,True,m_59_trial_7.png,Results/region_3/trial_7/m_59_trial_7.png
3,7,60,60,50.08579,6.32,True,m_60_trial_7.png,Results/region_3/trial_7/m_60_trial_7.png
3,7,61,61,46.791975,7.34,True,m_61_trial_7.png,Results/region_3/trial_7/m_61_trial_7.png
3,7,62,62,44.081971,7.28,True,m_62_trial_7.png,Results/region_3/trial_7/m_62_trial_7.png
3,7,63,63,39.624269,8.18,True,m_63_trial_7.png,Results/region_3/trial_7/m_63_trial_7.png
3,7,64,64,34.88894,8.56,True,m_64_trial_7.png,Results/region_3/trial_7/m_64_trial_7.png
3,7,65,65,30.620319,9.28,True,m_65_trial_7.png,Results/region_3/trial_7/m_65_trial_7.png
3,7,66,66,27.89356,9.13,True,m_66_trial_7.png,Results/region_3/trial_7/m_66_trial_7.png
3,7,67,67,24.590213,9.75,True,m_67_trial_7.png,Results/region_3/trial_7/m_67_trial_7.png
3,7,68,68,20.758263,9.95,True,m_68_trial_7.png,Results/region_3/trial_7/m_68_trial_7.png
3,7,69,69,17.335878,10.47,True,m_69_trial_7.png,Results/region_3/trial_7/m_69_trial_7.png
3,7,70,70,14.548868,10.59,True,m_70_trial_7.png,Results/region_3/trial_7/m_70_trial_7.png
3,7,71,71,11.863931,10.72,True,m_71_trial_7.png,Results/region_3/trial_7/m_71_trial_7.png
3,7,72,72,10.318627,11.3,True,m_72_trial_7.png,Results/region_3/trial_7/m_72_trial_7.png
3,7,73,73,8.911427,11.47,True,m_73_trial_7.png,Results/region_3/trial_7/m_73_trial_7.png
3,7,74,74,7.598876,12.68,True,m_74_trial_7.png,Results/region_3/trial_7/m_74_trial_7.png
3,7,75,75,6.417344,13.16,True,m_75_trial_7.png,Results/region_3/trial_7/m_75_trial_7.png
3,8,57,57,61.445345,5.09,True,m_57_trial_8.png,Results/region_3/trial_8/m_57_trial_8.png
3,8,58,58,58.70454,5.45,True,m_58_trial_8.png,Results/region_3/trial_8/m_58_trial_8.png
3,8,59,59,51.453091,7.24,True,m_59_trial_8.png,Results/region_3/trial_8/m_59_trial_8.png
3,8,60,60,48.981882,7.17,True,m_60_trial_8.png,Results/region_3/trial_8/m_60_trial_8.png
3,8,61,61,46.097994,7.13,True,m_61_trial_8.png,Results/region_3/trial_8/m_61_trial_8.png
3,8,62,62,43.679314,7.11,True,m_62_trial_8.png,Results/region_3/trial_8/m_62_trial_8.png
3,8,63,63,39.280743,7.71,True,m_63_trial_8.png,Results/region_3/trial_8/m_63_trial_8.png
3,8,64,64,35.207157,8.1,True,m_64_trial_8.png,Results/region_3/trial_8/m_64_trial_8.png
3,8,65,65,31.382684,8.68,True,m_65_trial_8.png,Results/region_3/trial_8/m_65_trial_8.png
3,8,66,66,27.205547,9.2,True,m_66_trial_8.png,Results/region_3/trial_8/m_66_trial_8.png
3,8,67,67,24.617184,9.06,True,m_67_trial_8.png,Results/region_3/trial_8/m_67_trial_8.png
3,8,68,68,21.063438,9.33,True,m_68_trial_8.png,Results/region_3/trial_8/m_68_trial_8.png
3,8,69,69,18.339924,9.78,True,m_69_trial_8.png,Results/region_3/trial_8/m_69_trial_8.png
3,8,70,70,16.263726,10.79,True,m_70_trial_8.png,Results/region_3/trial_8/m_70_trial_8.png
3,8,71,71,14.007122,10.92,True,m_71_trial_8.png,Results/region_3/trial_8/m_71_trial_8.png
3,8,72,72,12.304393,11.22,True,m_72_trial_8.png,Results/region_3/trial_8/m_72_trial_8.png
3,8,73,73,9.962595,12.07,True,m_73_trial_8.png,Results/region_3/trial_8/m_73_trial_8.png
3,8,74,74,8.416986,12.94,True,m_74_trial_8.png,Results/region_3/trial_8/m_74_trial_8.png
3,8,75,75,7.077814,13.19,True,m_75_trial_8.png,Results/region_3/trial_8/m_75_trial_8.png
3,9,57,57,61.417197,5.22,True,m_57_trial_9.png,Results/region_3/trial_9/m_57_trial_9.png
3,9,58,58,55.543559,6.02,True,m_58_trial_9.png,Results/region_3/trial_9/m_58_trial_9.png
3,9,59,59,52.868016,6.13,True,m_59_trial_9.png,Results/region_3/trial_9/m_59_trial_9.png
3,9,60,60,50.252665,6.41,True,m_60_trial_9.png,Results/region_3/trial_9/m_60_trial_9.png
3,9,61,61,46.050032,6.97,True,m_61_trial_9.png,Results/region_3/trial_9/m_61_trial_9.png
3,9,62,62,41.636097,7.39,True,m_62_trial_9.png,Results/region_3/trial_9/m_62_trial_9.png
3,9,63,63,37.05446,7.9,True,m_63_trial_9.png,Results/region_3/trial_9/m_63_trial_9.png
3,9,64,64,34.430485,7.87,True,m_64_trial_9.png,Results/region_3/trial_9/m_64_trial_9.png
3,9,65,65,32.179121,8.09,True,m_65_trial_9.png,Results/region_3/trial_9/m_65_trial_9.png
3,9,66,66,28.671374,8.43,True,m_66_trial_9.png,Results/region_3/trial_9/m_66_trial_9.png
3,9,67,67,25.494651,8.66,True,m_67_trial_9.png,Results/region_3/trial_9/m_67_trial_9.png
3,9,68,68,20.694315,8.75,True,m_68_trial_9.png,Results/region_3/trial_9/m_68_trial_9.png
3,9,69,69,17.197823,9.14,True,m_69_trial_9.png,Results/region_3/trial_9/m_69_trial_9.png
3,9,70,70,15.063123,9.56,True,m_70_trial_9.png,Results/region_3/trial_9/m_70_trial_9.png
3,9,71,71,13.287888,10.33,True,m_71_trial_9.png,Results/region_3/trial_9/m_71_trial_9.png
3,9,72,72,11.737972,11.12,True,m_72_trial_9.png,Results/region_3/trial_9/m_72_trial_9.png
3,9,73,73,9.071576,11.49,True,m_73_trial_9.png,Results/region_3/trial_9/m_73_trial_9.png
3,9,74,74,7.172141,11.8,True,m_74_trial_9.png,Results/region_3/trial_9/m_74_trial_9.png
3,9,75,75,5.548876,12.67,True,m_75_trial_9.png,Results/region_3/trial_9/m_75_trial_9.png
4,0,33,33,33.075481,5.17,True,m_33_trial_0.png,Results/region_4/trial_0/m_33_trial_0.png
4,0,34,34,27.324601,5.89,True,m_34_trial_0.png,Results/region_4/trial_0/m_34_trial_0.png
4,0,35,35,23.649958,7.07,True,m_35_trial_0.png,Results/region_4/trial_0/m_35_trial_0.png
4,0,36,36,19.170762,7.48,True,m_36_trial_0.png,Results/region_4/trial_0/m_36_trial_0.png
4,0,37,37,15.663788,7.83,True,m_37_trial_0.png,Results/region_4/trial_0/m_37_trial_0.png
4,0,38,38,12.662367,9.2,True,m_38_trial_0.png,Results/region_4/trial_0/m_38_trial_0.png
4,0,39,39,9.911987,10.27,True,m_39_trial_0.png,Results/region_4/trial_0/m_39_trial_0.png
4,0,40,40,8.024589,11.18,True,m_40_trial_0.png,Results/region_4/trial_0/m_40_trial_0.png
4,0,41,41,5.865562,11.69,True,m_41_trial_0.png,Results/region_4/trial_0/m_41_trial_0.png
4,0,42,42,4.456869,12.72,True,m_42_trial_0.png,Results/region_4/trial_0/m_42_trial_0.png
4,0,43,43,3.73591,13.21,True,m_43_trial_0.png,Results/region_4/trial_0/m_43_trial_0.png
4,1,33,33,33.054834,5.24,True,m_33_trial_1.png,Results/region_4/trial_1/m_33_trial_1.png
4,1,34,34,27.322911,5.85,True,m_34_trial_1.png,Results/region_4/trial_1/m_34_trial_1.png
4,1,35,35,23.062153,6.76,True,m_35_trial_1.png,Results/region_4/trial_1/m_35_trial_1.png
4,1,36,36,19.568717,7.26,True,m_36_trial_1.png,Results/region_4/trial_1/m_36_trial_1.png
4,1,37,37,16.540996,8.18,True,m_37_trial_1.png,Results/region_4/trial_1/m_37_trial_1.png
4,1,38,38,12.672699,8.56,True,m_38_trial_1.png,Results/region_4/trial_1/m_38_trial_1.png
4,1,39,39,9.938364,9.81,True,m_39_trial_1.png,Results/region_4/trial_1/m_39_trial_1.png
4,1,40,40,8.446637,10.84,True,m_40_trial_1.png,Results/region_4/trial_1/m_40_trial_1.png
4,1,41,41,6.519043,12.08,True,m_41_trial_1.png,Results/region_4/trial_1/m_41_trial_1.png
4,1,42,42,5.17711,13.51,True,m_42_trial_1.png,Results/region_4/trial_1/m_42_trial_1.png
4,1,43,43,3.540214,13.85,True,m_43_trial_1.png,Results/region_4/trial_1/m_43_trial_1.png
4,2,33,33,33.072511,5.17,True,m_33_trial_2.png,Results/region_4/trial_2/m_33_trial_2.png
4,2,34,34,27.319746,5.79,True,m_34_trial_2.png,Results/region_4/trial_2/m_34_trial_2.png
4,2,35,35,23.64049,7.05,True,m_35_trial_2.png,Results/region_4/trial_2/m_35_trial_2.png
4,2,36,36,19.550232,7.31,True,m_36_trial_2.png,Results/region_4/trial_2/m_36_trial_2.png
4,2,37,37,16.56226,8.15,True,m_37_trial_2.png,Results/region_4/trial_2/m_37_trial_2.png
4,2,38,38,12.668979,8.47,True,m_38_trial_2.png,Results/region_4/trial_2/m_38_trial_2.png
4,2,39,39,9.892748,10.16,True,m_39_trial_2.png,Results/region_4/trial_2/m_39_trial_2.png
4,2,40,40,8.381148,10.74,True,m_40_trial_2.png,Results/region_4/trial_2/m_40_trial_2.png
4,2,41,41,6.437551,13.23,True,m_41_trial_2.png,Results/region_4/trial_2/m_41_trial_2.png
4,2,42,42,5.128997,13.66,True,m_42_trial_2.png,Results/region_4/trial_2/m_42_trial_2.png
4,2,43,43,3.771144,14.09,True,m_43_trial_2.png,Results/region_4/trial_2/m_43_trial_2.png
4,3,33,33,33.09033,5.16,True,m_33_trial_3.png,Results/region_4/trial_3/m_33_trial_3.png
4,3,34,34,27.338271,5.9,True,m_34_trial_3.png,Results/region_4/trial_3/m_34_trial_3.png
4,3,35,35,23.633364,7.05,True,m_35_trial_3.png,Results/region_4/trial_3/m_35_trial_3.png
4,3,36,36,19.201947,7.6,True,m_36_trial_3.png,Results/region_4/trial_3/m_36_trial_3.png
4,3,37,37,15.649499,7.74,True,m_37_trial_3.png,Results/region_4/trial_3/m_37_trial_3.png
4,3,38,38,12.666713,9.11,True,m_38_trial_3.png,Results/region_4/trial_3/m_38_trial_3.png
4,3,39,39,9.928052,10.28,True,m_39_trial_3.png,Results/region_4/trial_3/m_39_trial_3.png
4,3,40,40,7.690546,11.81,True,m_40_trial_3.png,Results/region_4/trial_3/m_40_trial_3.png
4,3,41,41,6.252781,12.38,True,m_41_trial_3.png,Results/region_4/trial_3/m_41_trial_3.png
4,3,42,42,5.127485,13.84,True,m_42_trial_3.png,Results/region_4/trial_3/m_42_trial_3.png
4,3,43,43,3.483417,13.98,True,m_43_trial_3.png,Results/region_4/trial_3/m_43_trial_3.png
4,4,33,33,33.082685,5.17,True,m_33_trial_4.png,Results/region_4/trial_4/m_33_trial_4.png
4,4,34,34,27.331536,5.92,True,m_34_trial_4.png,Results/region_4/trial_4/m_34_trial_4.png
4,4,35,35,23.628496,7.12,True,m_35_trial_4.png,Results/region_4/trial_4/m_35_trial_4.png
4,4,36,36,19.56326,7.21,True,m_36_trial_4.png,Results/region_4/trial_4/m_36_trial_4.png
4,4,37,37,16.470264,8.54,True,m_37_trial_4.png,Results/region_4/trial_4/m_37_trial_4.png
4,4,38,38,12.544762,8.82,True,m_38_trial_4.png,Results/region_4/trial_4/m_38_trial_4.png
4,4,39,39,9.901095,10.04,True,m_39_trial_4.png,Results/region_4/trial_4/m_39_trial_4.png
4,4,40,40,8.334634,10.72,True,m_40_trial_4.png,Results/region_4/trial_4/m_40_trial_4.png
4,4,41,41,7.066481,12.23,True,m_41_trial_4.png,Results/region_4/trial_4/m_41_trial_4.png
4,4,42,42,5.821143,12.56,True,m_42_trial_4.png,Results/region_4/trial_4/m_42_trial_4.png
4,4,43,43,4.289544,13.43,True,m_43_trial_4.png,Results/region_4/trial_4/m_43_trial_4.png
4,4,44,44,2.632623,12.93,True,m_44_trial_4.png,Results/region_4/trial_4/m_44_trial_4.png
4,5,33,33,33.058956,5.1,True,m_33_trial_5.png,Results/region_4/trial_5/m_33_trial_5.png
4,5,34,34,27.324711,5.91,True,m_34_trial_5.png,Results/region_4/trial_5/m_34_trial_5.png
4,5,35,35,23.634493,7.19,True,m_35_trial_5.png,Results/region_4/trial_5/m_35_trial_5.png
4,5,36,36,19.222434,7.49,True,m_36_trial_5.png,Results/region_4/trial_5/m_36_trial_5.png
4,5,37,37,15.659864,7.83,True,m_37_trial_5.png,Results/region_4/trial_5/m_37_trial_5.png
4,5,38,38,12.690209,9.21,True,m_38_trial_5.png,Results/region_4/trial_5/m_38_trial_5.png
4,5,39,39,9.954172,10.34,True,m_39_trial_5.png,Results/region_4/trial_5/m_39_trial_5.png
4,5,40,40,8.33667,10.68,True,m_40_trial_5.png,Results/region_4/trial_5/m_40_trial_5.png
4,5,41,41,6.849144,11.43,True,m_41_trial_5.png,Results/region_4/trial_5/m_41_trial_5.png
4,5,42,42,5.536937,12.83,True,m_42_trial_5.png,Results/region_4/trial_5/m_42_trial_5.png
4,5,43,43,3.981774,13.03,True,m_43_trial_5.png,Results/region_4/trial_5/m_43_trial_5.png
4,6,33,33,33.071574,5.13,True,m_33_trial_6.png,Results/region_4/trial_6/m_33_trial_6.png
4,6,34,34,27.325392,5.78,True,m_34_trial_6.png,Results/region_4/trial_6/m_34_trial_6.png
4,6,35,35,23.628641,7.17,True,m_35_trial_6.png,Results/region_4/trial_6/m_35_trial_6.png
4,6,36,36,19.20973,7.53,True,m_36_trial_6.png,Results/region_4/trial_6/m_36_trial_6.png
4,6,37,37,15.669302,7.77,True,m_37_trial_6.png,Results/region_4/trial_6/m_37_trial_6.png
4,6,38,38,12.715841,8.84,True,m_38_trial_6.png,Results/region_4/trial_6/m_38_trial_6.png
4,6,39,39,9.949679,10.0,True,m_39_trial_6.png,Results/region_4/trial_6/m_39_trial_6.png
4,6,40,40,7.689366,11.46,True,m_40_trial_6.png,Results/region_4/trial_6/m_40_trial_6.png
4,6,41,41,5.58757,12.14,True,m_41_trial_6.png,Results/region_4/trial_6/m_41_trial_6.png
4,6,42,42,4.503481,13.2,True,m_42_trial_6.png,Results/region_4/trial_6/m_42_trial_6.png
4,6,43,43,3.38243,13.83,True,m_43_trial_6.png,Results/region_4/trial_6/m_43_trial_6.png
4,7,33,33,33.067399,5.14,True,m_33_trial_7.png,Results/region_4/trial_7/m_33_trial_7.png
4,7,34,34,27.3274,5.88,True,m_34_trial_7.png,Results/region_4/trial_7/m_34_trial_7.png
4,7,35,35,23.629328,7.14,True,m_35_trial_7.png,Results/region_4/trial_7/m_35_trial_7.png
4,7,36,36,20.065422,8.1,True,m_36_trial_7.png,Results/region_4/trial_7/m_36_trial_7.png
4,7,37,37,15.670431,7.89,True,m_37_trial_7.png,Results/region_4/trial_7/m_37_trial_7.png
4,7,38,38,12.717896,8.77,True,m_38_trial_7.png,Results/region_4/trial_7/m_38_trial_7.png
4,7,39,39,9.939989,9.95,True,m_39_trial_7.png,Results/region_4/trial_7/m_39_trial_7.png
4,7,40,40,7.665461,11.41,True,m_40_trial_7.png,Results/region_4/trial_7/m_40_trial_7.png
4,7,41,41,5.963789,12.34,True,m_41_trial_7.png,Results/region_4/trial_7/m_41_trial_7.png
4,7,42,42,4.275424,12.98,True,m_42_trial_7.png,Results/region_4/trial_7/m_42_trial_7.png
4,7,43,43,3.02667,12.71,True,m_43_trial_7.png,Results/region_4/trial_7/m_43_trial_7.png
4,8,33,33,33.053872,5.18,True,m_33_trial_8.png,Results/region_4/trial_8/m_33_trial_8.png
4,8,34,34,27.337977,5.93,True,m_34_trial_8.png,Results/region_4/trial_8/m_34_trial_8.png
4,8,35,35,23.643795,7.05,True,m_35_trial_8.png,Results/region_4/trial_8/m_35_trial_8.png
4,8,36,36,19.178313,7.45,True,m_36_trial_8.png,Results/region_4/trial_8/m_36_trial_8.png
4,8,37,37,15.662374,7.74,True,m_37_trial_8.png,Results/region_4/trial_8/m_37_trial_8.png
4,8,38,38,12.686104,8.77,True,m_38_trial_8.png,Results/region_4/trial_8/m_38_trial_8.png
4,8,39,39,9.951807,9.95,True,m_39_trial_8.png,Results/region_4/trial_8/m_39_trial_8.png
4,8,40,40,8.351293,10.4,True,m_40_trial_8.png,Results/region_4/trial_8/m_40_trial_8.png
4,8,41,41,6.71555,11.95,True,m_41_trial_8.png,Results/region_4/trial_8/m_41_trial_8.png
4,8,42,42,5.226409,12.56,True,m_42_trial_8.png,Results/region_4/trial_8/m_42_trial_8.png
4,8,43,43,3.232209,14.83,True,m_43_trial_8.png,Results/region_4/trial_8/m_43_trial_8.png
4,9,33,33,33.045458,5.18,True,m_33_trial_9.png,Results/region_4/trial_9/m_33_trial_9.png
4,9,34,34,27.318508,5.86,True,m_34_trial_9.png,Results/region_4/trial_9/m_34_trial_9.png
4,9,35,35,23.644769,7.06,True,m_35_trial_9.png,Results/region_4/trial_9/m_35_trial_9.png
4,9,36,36,19.205879,7.61,True,m_36_trial_9.png,Results/region_4/trial_9/m_36_trial_9.png
4,9,37,37,15.662714,7.81,True,m_37_trial_9.png,Results/region_4/trial_9/m_37_trial_9.png
4,9,38,38,12.691803,9.23,True,m_38_trial_9.png,Results/region_4/trial_9/m_38_trial_9.png
4,9,39,39,9.971095,10.43,True,m_39_trial_9.png,Results/region_4/trial_9/m_39_trial_9.png
4,9,40,40,7.692459,11.75,True,m_40_trial_9.png,Results/region_4/trial_9/m_40_trial_9.png
4,9,41,41,6.262214,12.44,True,m_41_trial_9.png,Results/region_4/trial_9/m_41_trial_9.png
4,9,42,42,5.17885,13.47,True,m_42_trial_9.png,Results/region_4/trial_9/m_42_trial_9.png
4,9,43,43,3.850668,14.65,True,m_43_trial_9.png,Results/region_4/trial_9/m_43_trial_9.png
5,0,48,48,57.912837,4.51,True,m_48_trial_0.png,Results/region_5/trial_0/m_48_trial_0.png
5,0,49,49,52.083822,4.94,True,m_49_trial_0.png,Results/region_5/trial_0/m_49_trial_0.png
5,0,50,50,44.784821,5.36,True,m_50_trial_0.png,Results/region_5/trial_0/m_50_trial_0.png
5,0,51,51,37.569958,5.46,True,m_51_trial_0.png,Results/region_5/trial_0/m_51_trial_0.png
5,0,52,52,33.529059,6.5,True,m_52_trial_0.png,Results/region_5/trial_0/m_52_trial_0.png
5,0,53,53,29.185571,7.26,True,m_53_trial_0.png,Results/region_5/trial_0/m_53_trial_0.png
5,0,54,54,25.778133,8.27,True,m_54_trial_0.png,Results/region_5/trial_0/m_54_trial_0.png
5,0,55,55,22.317345,8.86,True,m_55_trial_0.png,Results/region_5/trial_0/m_55_trial_0.png
5,0,56,56,18.108445,9.28,True,m_56_trial_0.png,Results/region_5/trial_0/m_56_trial_0.png
5,0,57,57,16.142846,10.23,True,m_57_trial_0.png,Results/region_5/trial_0/m_57_trial_0.png
5,0,58,58,12.48568,10.89,True,m_58_trial_0.png,Results/region_5/trial_0/m_58_trial_0.png
5,0,59,59,10.062479,11.46,True,m_59_trial_0.png,Results/region_5/trial_0/m_59_trial_0.png
5,0,60,60,8.198085,12.25,True,m_60_trial_0.png,Results/region_5/trial_0/m_60_trial_0.png
5,0,61,61,6.395938,13.05,True,m_61_trial_0.png,Results/region_5/trial_0/m_61_trial_0.png
5,0,62,62,5.160337,13.65,True,m_62_trial_0.png,Results/region_5/trial_0/m_62_trial_0.png
5,1,48,48,57.911035,4.41,True,m_48_trial_1.png,Results/region_5/trial_1/m_48_trial_1.png
5,1,49,49,52.185215,4.94,True,m_49_trial_1.png,Results/region_5/trial_1/m_49_trial_1.png
5,1,50,50,44.749573,5.2,True,m_50_trial_1.png,Results/region_5/trial_1/m_50_trial_1.png
5,1,51,51,37.539239,5.57,True,m_51_trial_1.png,Results/region_5/trial_1/m_51_trial_1.png
5,1,52,52,33.165337,6.26,True,m_52_trial_1.png,Results/region_5/trial_1/m_52_trial_1.png
5,1,53,53,29.696589,7.17,True,m_53_trial_1.png,Results/region_5/trial_1/m_53_trial_1.png
5,1,54,54,25.846827,8.19,True,m_54_trial_1.png,Results/region_5/trial_1/m_54_trial_1.png
5,1,55,55,22.893733,8.98,True,m_55_trial_1.png,Results/region_5/trial_1/m_55_trial_1.png
5,1,56,56,18.442357,9.26,True,m_56_trial_1.png,Results/region_5/trial_1/m_56_trial_1.png
5,1,57,57,16.419731,10.42,True,m_57_trial_1.png,Results/region_5/trial_1/m_57_trial_1.png
5,1,58,58,13.176611,10.99,True,m_58_trial_1.png,Results/region_5/trial_1/m_58_trial_1.png
5,1,59,59,10.646547,11.74,True,m_59_trial_1.png,Results/region_5/trial_1/m_59_trial_1.png
5,1,60,60,7.553148,12.05,True,m_60_trial_1.png,Results/region_5/trial_1/m_60_trial_1.png
5,1,61,61,5.916249,12.95,True,m_61_trial_1.png,Results/region_5/trial_1/m_61_trial_1.png
5,2,48,48,58.010036,4.51,True,m_48_trial_2.png,Results/region_5/trial_2/m_48_trial_2.png
5,2,49,49,52.239431,4.94,True,m_49_trial_2.png,Results/region_5/trial_2/m_49_trial_2.png
5,2,50,50,45.061773,5.14,True,m_50_trial_2.png,Results/region_5/trial_2/m_50_trial_2.png
5,2,51,51,37.518209,5.37,True,m_51_trial_2.png,Results/region_5/trial_2/m_51_trial_2.png
5,2,52,52,33.467741,6.37,True,m_52_trial_2.png,Results/region_5/trial_2/m_52_trial_2.png
5,2,53,53,29.22109,7.17,True,m_53_trial_2.png,Results/region_5/trial_2/m_53_trial_2.png
5,2,54,54,24.4891,7.68,True,m_54_trial_2.png,Results/region_5/trial_2/m_54_trial_2.png
5,2,55,55,21.089666,8.56,True,m_55_trial_2.png,Results/region_5/trial_2/m_55_trial_2.png
5,2,56,56,18.359881,9.33,True,m_56_trial_2.png,Results/region_5/trial_2/m_56_trial_2.png
5,2,57,57,15.08467,9.93,True,m_57_trial_2.png,Results/region_5/trial_2/m_57_trial_2.png
5,2,58,58,12.682265,10.82,True,m_58_trial_2.png,Results/region_5/trial_2/m_58_trial_2.png
5,2,59,59,10.073191,11.48,True,m_59_trial_2.png,Results/region_5/trial_2/m_59_trial_2.png
5,2,60,60,8.426805,12.48,True,m_60_trial_2.png,Results/region_5/trial_2/m_60_trial_2.png
5,2,61,61,6.692016,13.52,True,m_61_trial_2.png,Results/region_5/trial_2/m_61_trial_2.png
5,2,62,62,4.815013,13.7,True,m_62_trial_2.png,Results/region_5/trial_2/m_62_trial_2.png
